Size of array,Matrix Time
364,0.2080000E-3
365,0.2080000E-3
366,0.2090000E-3
367,0.2090000E-3
368,0.2090000E-3
369,0.2100000E-3
370,0.2100000E-3
371,0.2110000E-3
372,0.2110000E-3
373,0.2120000E-3
374,0.2120000E-3
375,0.2120000E-3
376,0.2130000E-3
377,0.2130000E-3
378,0.2140000E-3
379,0.2140000E-3
380,0.2140000E-3
381,0.2140000E-3
382,0.2150000E-3
383,0.2160000E-3
384,0.2170000E-3
385,0.2170000E-3
386,0.2180000E-3
387,0.2180000E-3
388,0.2190000E-3
389,0.2190000E-3
390,0.2200000E-3
391,0.2200000E-3
392,0.2210000E-3
393,0.2210000E-3
394,0.2220000E-3
395,0.2220000E-3
396,0.2230000E-3
397,0.2230000E-3
398,0.2240000E-3
399,0.2240000E-3
400,0.2250000E-3
401,0.2260000E-3
402,0.2270000E-3
403,0.2270000E-3
404,0.2280000E-3
405,0.2290000E-3
406,0.2300000E-3
407,0.2310000E-3
408,0.2310000E-3
409,0.2320000E-3
410,0.2320000E-3
411,0.2330000E-3
412,0.2330000E-3
413,0.2340000E-3
414,0.2340000E-3
415,0.2350000E-3
416,0.2350000E-3
417,0.2360000E-3
418,0.2360000E-3
419,0.2370000E-3
420,0.2370000E-3
421,0.2380000E-3
422,0.2390000E-3
423,0.2390000E-3
424,0.2400000E-3
425,0.2410000E-3
426,0.2410000E-3
427,0.2410000E-3
428,0.2420000E-3
429,0.2430000E-3
430,0.2440000E-3
431,0.2450000E-3
432,0.2460000E-3
433,0.2470000E-3
434,0.2480000E-3
435,0.2490000E-3
436,0.2500000E-3
437,0.2500000E-3
438,0.2500000E-3
439,0.2500000E-3
440,0.2500000E-3
441,0.2510000E-3
442,0.2510000E-3
443,0.2510000E-3
444,0.2520000E-3
445,0.2530000E-3
446,0.2540000E-3
447,0.2550000E-3
448,0.2550000E-3
449,0.2550000E-3
450,0.2550000E-3
451,0.2550000E-3
452,0.2550000E-3
453,0.2560000E-3
454,0.2570000E-3
455,0.2580000E-3
456,0.2580000E-3
457,0.2580000E-3
458,0.2580000E-3
459,0.2580000E-3
460,0.2580000E-3
461,0.2580000E-3
462,0.2590000E-3
463,0.2600000E-3
464,0.2610000E-3
465,0.2620000E-3
466,0.2630000E-3
467,0.2640000E-3
468,0.2650000E-3
469,0.2650000E-3
470,0.2650000E-3
471,0.2650000E-3
472,0.2650000E-3
473,0.2650000E-3
474,0.2650000E-3
475,0.2650000E-3
476,0.2650000E-3
477,0.2660000E-3
478,0.2670000E-3
479,0.2680000E-3
480,0.2690000E-3
481,0.2700000E-3
482,0.2700000E-3
483,0.2700000E-3
484,0.2700000E-3
485,0.2700000E-3
486,0.2700000E-3
487,0.2700000E-3
488,0.2700000E-3
489,0.2710000E-3
490,0.2720000E-3
491,0.2730000E-3
492,0.2740000E-3
493,0.2740000E-3
494,0.2740000E-3
495,0.2740000E-3
496,0.2740000E-3
497,0.2750000E-3
498,0.2760000E-3
499,0.2770000E-3
500,0.2780000E-3
501,0.2790000E-3
502,0.2800000E-3
503,0.2810000E-3
504,0.2820000E-3
505,0.2820000E-3
506,0.2820000E-3
507,0.2820000E-3
508,0.2820000E-3
509,0.2820000E-3
510,0.2830000E-3
511,0.2840000E-3
512,0.2850000E-3
513,0.2860000E-3
514,0.2870000E-3
515,0.2870000E-3
516,0.2870000E-3
517,0.2870000E-3
518,0.2870000E-3
519,0.2870000E-3
520,0.2880000E-3
521,0.2890000E-3
522,0.2900000E-3
523,0.2910000E-3
524,0.2920000E-3
525,0.2930000E-3
526,0.2930000E-3
527,0.2930000E-3
528,0.2930000E-3
529,0.2930000E-3
530,0.2930000E-3
531,0.2930000E-3
532,0.2930000E-3
533,0.2940000E-3
534,0.2950000E-3
535,0.2960000E-3
536,0.2970000E-3
537,0.2970000E-3
538,0.2970000E-3
539,0.2970000E-3
540,0.2970000E-3
541,0.2970000E-3
542,0.2980000E-3
543,0.2990000E-3
544,0.3000000E-3
545,0.3010000E-3
546,0.3020000E-3
547,0.3030000E-3
548,0.3030000E-3
549,0.3030000E-3
550,0.3030000E-3
551,0.3030000E-3
552,0.3040000E-3
553,0.3040000E-3
554,0.3050000E-3
555,0.3060000E-3
556,0.3070000E-3
557,0.3210000E-3
558,0.3210000E-3
559,0.3220000E-3
560,0.3220000E-3
561,0.3220000E-3
562,0.3230000E-3
563,0.3240000E-3
564,0.3240000E-3
565,0.3240000E-3
566,0.3250000E-3
567,0.3250000E-3
568,0.3250000E-3
569,0.3260000E-3
570,0.3260000E-3
571,0.3260000E-3
572,0.3270000E-3
573,0.3270000E-3
574,0.3270000E-3
575,0.3280000E-3
576,0.3280000E-3
577,0.3280000E-3
578,0.3290000E-3
579,0.3300000E-3
580,0.3300000E-3
581,0.3300000E-3
582,0.3310000E-3
583,0.3310000E-3
584,0.3310000E-3
585,0.3320000E-3
586,0.3320000E-3
587,0.3320000E-3
588,0.3330000E-3
589,0.3330000E-3
590,0.3330000E-3
591,0.3340000E-3
592,0.3340000E-3
593,0.3340000E-3
594,0.3350000E-3
595,0.3350000E-3
596,0.3350000E-3
597,0.3360000E-3
598,0.3360000E-3
599,0.3360000E-3
600,0.3370000E-3
601,0.3370000E-3
602,0.3370000E-3
603,0.3380000E-3
604,0.3380000E-3
605,0.3380000E-3
606,0.3390000E-3
607,0.3390000E-3
608,0.3390000E-3
609,0.3400000E-3
610,0.3400000E-3
611,0.3400000E-3
612,0.3410000E-3
613,0.3410000E-3
614,0.3410000E-3
615,0.3420000E-3
616,0.3430000E-3
617,0.3430000E-3
618,0.3430000E-3
619,0.3440000E-3
620,0.3440000E-3
621,0.3440000E-3
622,0.3450000E-3
623,0.3450000E-3
624,0.3450000E-3
625,0.3460000E-3
626,0.3460000E-3
627,0.3460000E-3
628,0.3470000E-3
629,0.3470000E-3
630,0.3470000E-3
631,0.3480000E-3
632,0.3490000E-3
633,0.3490000E-3
634,0.3500000E-3
635,0.3510000E-3
636,0.3510000E-3
637,0.3510000E-3
638,0.3520000E-3
639,0.3530000E-3
640,0.3530000E-3
641,0.3530000E-3
642,0.3540000E-3
643,0.3540000E-3
644,0.3540000E-3
645,0.3540000E-3
646,0.3550000E-3
647,0.3550000E-3
648,0.3550000E-3
649,0.3560000E-3
650,0.3560000E-3
651,0.3560000E-3
652,0.3570000E-3
653,0.3570000E-3
654,0.3570000E-3
655,0.3580000E-3
656,0.3580000E-3
657,0.3580000E-3
658,0.3590000E-3
659,0.3590000E-3
660,0.3590000E-3
661,0.3600000E-3
662,0.3610000E-3
663,0.3610000E-3
664,0.3610000E-3
665,0.3620000E-3
666,0.3620000E-3
667,0.3620000E-3
668,0.3630000E-3
669,0.3630000E-3
670,0.3630000E-3
671,0.3640000E-3
672,0.3640000E-3
673,0.3640000E-3
674,0.3650000E-3
675,0.3650000E-3
676,0.3650000E-3
677,0.3660000E-3
678,0.3660000E-3
679,0.3660000E-3
680,0.3670000E-3
681,0.3670000E-3
682,0.3670000E-3
683,0.3680000E-3
684,0.3680000E-3
685,0.3680000E-3
686,0.3690000E-3
687,0.3690000E-3
688,0.3690000E-3
689,0.3700000E-3
690,0.3700000E-3
691,0.3700000E-3
692,0.3710000E-3
693,0.3710000E-3
694,0.3710000E-3
695,0.3720000E-3
696,0.3720000E-3
697,0.3720000E-3
698,0.3720000E-3
699,0.3720000E-3
700,0.3730000E-3
701,0.3740000E-3
702,0.3740000E-3
703,0.3750000E-3
704,0.3760000E-3
705,0.3760000E-3
706,0.3770000E-3
707,0.3780000E-3
708,0.3780000E-3
709,0.3790000E-3
710,0.3800000E-3
711,0.3800000E-3
712,0.3800000E-3
713,0.3810000E-3
714,0.3810000E-3
715,0.3810000E-3
716,0.3820000E-3
717,0.3820000E-3
718,0.3820000E-3
719,0.3830000E-3
720,0.3840000E-3
721,0.3840000E-3
722,0.3850000E-3
723,0.3860000E-3
724,0.3860000E-3
725,0.3870000E-3
726,0.3870000E-3
727,0.3870000E-3
728,0.3880000E-3
729,0.3880000E-3
730,0.3880000E-3
731,0.3890000E-3
732,0.3890000E-3
733,0.3890000E-3
734,0.3900000E-3
735,0.3900000E-3
736,0.3900000E-3
737,0.3910000E-3
738,0.3910000E-3
739,0.3910000E-3
740,0.3920000E-3
741,0.3920000E-3
742,0.3920000E-3
743,0.3930000E-3
744,0.3930000E-3
745,0.3930000E-3
746,0.3940000E-3
747,0.3940000E-3
748,0.3940000E-3
749,0.3950000E-3
750,0.3950000E-3
751,0.3960000E-3
752,0.3960000E-3
753,0.3960000E-3
754,0.3970000E-3
755,0.3980000E-3
756,0.3980000E-3
757,0.3990000E-3
758,0.3990000E-3
759,0.3990000E-3
760,0.4000000E-3
761,0.4000000E-3
762,0.4000000E-3
763,0.4010000E-3
764,0.4020000E-3
765,0.4020000E-3
766,0.4030000E-3
767,0.4040000E-3
768,0.4040000E-3
769,0.4050000E-3
770,0.4060000E-3
771,0.4060000E-3
772,0.4070000E-3
773,0.4080000E-3
774,0.4080000E-3
775,0.4090000E-3
776,0.4100000E-3
777,0.4100000E-3
778,0.4110000E-3
779,0.4120000E-3
780,0.4120000E-3
781,0.4130000E-3
782,0.4130000E-3
783,0.4130000E-3
784,0.4140000E-3
785,0.4150000E-3
786,0.4150000E-3
787,0.4150000E-3
788,0.4160000E-3
789,0.4160000E-3
790,0.4170000E-3
791,0.4180000E-3
792,0.4180000E-3
793,0.4190000E-3
794,0.4190000E-3
795,0.4200000E-3
796,0.4200000E-3
797,0.4200000E-3
798,0.4210000E-3
799,0.4210000E-3
800,0.4210000E-3
801,0.4220000E-3
802,0.4230000E-3
803,0.4230000E-3
804,0.4240000E-3
805,0.4250000E-3
806,0.4250000E-3
807,0.4250000E-3
808,0.4260000E-3
809,0.4260000E-3
810,0.4260000E-3
811,0.4270000E-3
812,0.4270000E-3
813,0.4270000E-3
814,0.4280000E-3
815,0.4280000E-3
816,0.4280000E-3
817,0.4290000E-3
818,0.4290000E-3
819,0.4290000E-3
820,0.4300000E-3
821,0.4300000E-3
822,0.4300000E-3
823,0.4310000E-3
824,0.4320000E-3
825,0.4320000E-3
826,0.4330000E-3
827,0.4340000E-3
828,0.4340000E-3
829,0.4340000E-3
830,0.4350000E-3
831,0.4350000E-3
832,0.4350000E-3
833,0.4360000E-3
834,0.4360000E-3
835,0.4360000E-3
836,0.4370000E-3
837,0.4370000E-3
838,0.4370000E-3
839,0.4380000E-3
840,0.4380000E-3
841,0.4380000E-3
842,0.4390000E-3
843,0.4390000E-3
844,0.4400000E-3
845,0.4410000E-3
846,0.4410000E-3
847,0.4420000E-3
848,0.4430000E-3
849,0.4430000E-3
850,0.4440000E-3
851,0.4440000E-3
852,0.4440000E-3
853,0.4450000E-3
854,0.4450000E-3
855,0.4450000E-3
856,0.4460000E-3
857,0.4460000E-3
858,0.4470000E-3
859,0.4480000E-3
860,0.4480000E-3
861,0.4490000E-3
862,0.4500000E-3
863,0.4500000E-3
864,0.4510000E-3
865,0.4520000E-3
866,0.4520000E-3
867,0.4530000E-3
868,0.4540000E-3
869,0.4540000E-3
870,0.4540000E-3
871,0.4550000E-3
872,0.4550000E-3
873,0.4560000E-3
874,0.4570000E-3
875,0.4570000E-3
876,0.4570000E-3
877,0.4580000E-3
878,0.4580000E-3
879,0.4590000E-3
880,0.4600000E-3
881,0.4600000E-3
882,0.4610000E-3
883,0.4610000E-3
884,0.4610000E-3
885,0.4620000E-3
886,0.4620000E-3
887,0.4620000E-3
888,0.4630000E-3
889,0.4630000E-3
890,0.4630000E-3
891,0.4640000E-3
892,0.4640000E-3
893,0.4640000E-3
894,0.4650000E-3
895,0.4650000E-3
896,0.4660000E-3
897,0.4670000E-3
898,0.4670000E-3
899,0.4680000E-3
900,0.4680000E-3
901,0.4680000E-3
902,0.4690000E-3
903,0.4690000E-3
904,0.4690000E-3
905,0.4700000E-3
906,0.4700000E-3
907,0.4700000E-3
908,0.4710000E-3
909,0.4710000E-3
910,0.4710000E-3
911,0.4720000E-3
912,0.4720000E-3
913,0.4730000E-3
914,0.4730000E-3
915,0.4730000E-3
916,0.4740000E-3
917,0.4740000E-3
918,0.4740000E-3
919,0.4750000E-3
920,0.4750000E-3
921,0.4750000E-3
922,0.4760000E-3
923,0.4760000E-3
924,0.4760000E-3
925,0.4770000E-3
926,0.4770000E-3
927,0.4780000E-3
928,0.4780000E-3
929,0.4780000E-3
930,0.4790000E-3
931,0.4790000E-3
932,0.4790000E-3
933,0.4800000E-3
934,0.4800000E-3
935,0.4800000E-3
936,0.4810000E-3
937,0.4810000E-3
938,0.4810000E-3
939,0.4820000E-3
940,0.4820000E-3
941,0.4820000E-3
942,0.4830000E-3
943,0.4830000E-3
944,0.4840000E-3
945,0.4850000E-3
946,0.4850000E-3
947,0.4860000E-3
948,0.4860000E-3
949,0.4860000E-3
950,0.4870000E-3
951,0.4870000E-3
952,0.4870000E-3
953,0.4880000E-3
954,0.4880000E-3
955,0.4890000E-3
956,0.4900000E-3
957,0.4900000E-3
958,0.4910000E-3
959,0.4920000E-3
960,0.4920000E-3
961,0.4930000E-3
962,0.4930000E-3
963,0.4930000E-3
964,0.4940000E-3
965,0.4940000E-3
966,0.4940000E-3
967,0.4950000E-3
968,0.4950000E-3
969,0.4950000E-3
970,0.4960000E-3
971,0.4960000E-3
972,0.4960000E-3
973,0.4970000E-3
974,0.4970000E-3
975,0.4980000E-3
976,0.4980000E-3
977,0.4980000E-3
978,0.4990000E-3
979,0.4990000E-3
980,0.4990000E-3
981,0.5000000E-3
982,0.5000000E-3
983,0.5000000E-3
984,0.5010000E-3
985,0.5010000E-3
986,0.5010000E-3
987,0.5020000E-3
988,0.5020000E-3
989,0.5020000E-3
990,0.5030000E-3
991,0.5030000E-3
992,0.5030000E-3
993,0.5040000E-3
994,0.5040000E-3
995,0.5040000E-3
996,0.5050000E-3
997,0.5050000E-3
998,0.5050000E-3
999,0.5060000E-3
1000,0.5060000E-3
1001,0.5060000E-3
1002,0.5070000E-3
1003,0.5070000E-3
1004,0.5070000E-3
1005,0.5080000E-3
1006,0.5090000E-3
1007,0.5090000E-3
1008,0.5090000E-3
1009,0.5100000E-3
1010,0.5100000E-3
1011,0.5100000E-3
1012,0.5110000E-3
1013,0.5110000E-3
1014,0.5110000E-3
1015,0.5120000E-3
1016,0.5130000E-3
1017,0.5130000E-3
1018,0.5130000E-3
1019,0.5140000E-3
1020,0.5140000E-3
1021,0.5140000E-3
1022,0.5150000E-3
1023,0.5150000E-3
1024,0.5150000E-3
1025,0.5160000E-3
1026,0.5160000E-3
1027,0.5160000E-3
1028,0.5170000E-3
1029,0.5170000E-3
1030,0.5170000E-3
1031,0.5180000E-3
1032,0.5180000E-3
1033,0.5190000E-3
1034,0.5190000E-3
1035,0.5200000E-3
1036,0.5210000E-3
1037,0.5220000E-3
1038,0.5230000E-3
1039,0.5230000E-3
1040,0.5230000E-3
1041,0.5240000E-3
1042,0.5240000E-3
1043,0.5240000E-3
1044,0.5240000E-3
1045,0.5240000E-3
1046,0.5250000E-3
1047,0.5390000E-3
1048,0.5390000E-3
1049,0.5400000E-3
1050,0.5400000E-3
1051,0.5400000E-3
1052,0.5410000E-3
1053,0.5410000E-3
1054,0.5410000E-3
1055,0.5420000E-3
1056,0.5430000E-3
1057,0.5430000E-3
1058,0.5440000E-3
1059,0.5450000E-3
1060,0.5450000E-3
1061,0.5460000E-3
1062,0.5470000E-3
1063,0.5470000E-3
1064,0.5480000E-3
1065,0.5490000E-3
1066,0.5490000E-3
1067,0.5490000E-3
1068,0.5500000E-3
1069,0.5500000E-3
1070,0.5500000E-3
1071,0.5510000E-3
1072,0.5510000E-3
1073,0.5510000E-3
1074,0.5520000E-3
1075,0.5520000E-3
1076,0.5520000E-3
1077,0.5530000E-3
1078,0.5540000E-3
1079,0.5540000E-3
1080,0.5540000E-3
1081,0.5550000E-3
1082,0.5550000E-3
1083,0.5550000E-3
1084,0.5560000E-3
1085,0.5560000E-3
1086,0.5560000E-3
1087,0.5570000E-3
1088,0.5570000E-3
1089,0.5570000E-3
1090,0.5580000E-3
1091,0.5580000E-3
1092,0.5580000E-3
1093,0.5590000E-3
1094,0.5590000E-3
1095,0.5590000E-3
1096,0.5600000E-3
1097,0.5600000E-3
1098,0.5600000E-3
1099,0.5610000E-3
1100,0.5620000E-3
 ---
1001,0.1236000E-2
1002,0.1236000E-2
1003,0.1236000E-2
1004,0.1237000E-2
1005,0.1238000E-2
1006,0.1238000E-2
1007,0.1239000E-2
1008,0.1239000E-2
1009,0.1240000E-2
1010,0.1241000E-2
1011,0.1242000E-2
1012,0.1243000E-2
1013,0.1244000E-2
1014,0.1245000E-2
1015,0.1246000E-2
1016,0.1247000E-2
1017,0.1248000E-2
1018,0.1248000E-2
1019,0.1248000E-2
1020,0.1249000E-2
1021,0.1250000E-2
1022,0.1251000E-2
1023,0.1252000E-2
1024,0.1252000E-2
1025,0.1252000E-2
1026,0.1252000E-2
1027,0.1253000E-2
1028,0.1254000E-2
1029,0.1255000E-2
1030,0.1256000E-2
1031,0.1257000E-2
1032,0.1257000E-2
1033,0.1258000E-2
1034,0.1259000E-2
1035,0.1260000E-2
1036,0.1261000E-2
1037,0.1262000E-2
1038,0.1263000E-2
1039,0.1263000E-2
1040,0.1263000E-2
1041,0.1263000E-2
1042,0.1264000E-2
1043,0.1265000E-2
1044,0.1266000E-2
1045,0.1267000E-2
1046,0.1268000E-2
1047,0.1268000E-2
1048,0.1268000E-2
1049,0.1268000E-2
1050,0.1268000E-2
1051,0.1268000E-2
1052,0.1269000E-2
1053,0.1270000E-2
1054,0.1270000E-2
1055,0.1270000E-2
1056,0.1270000E-2
1057,0.1271000E-2
1058,0.1272000E-2
1059,0.1272000E-2
1060,0.1272000E-2
1061,0.1273000E-2
1062,0.1274000E-2
1063,0.1274000E-2
1064,0.1274000E-2
1065,0.1274000E-2
1066,0.1275000E-2
1067,0.1275000E-2
1068,0.1275000E-2
1069,0.1275000E-2
1070,0.1276000E-2
1071,0.1277000E-2
1072,0.1277000E-2
1073,0.1277000E-2
1074,0.1277000E-2
1075,0.1278000E-2
1076,0.1278000E-2
1077,0.1278000E-2
1078,0.1279000E-2
1079,0.1280000E-2
1080,0.1281000E-2
1081,0.1281000E-2
1082,0.1281000E-2
1083,0.1282000E-2
1084,0.1283000E-2
1085,0.1284000E-2
1086,0.1285000E-2
1087,0.1286000E-2
1088,0.1287000E-2
1089,0.1288000E-2
1090,0.1289000E-2
1091,0.1290000E-2
1092,0.1291000E-2
1093,0.1292000E-2
1094,0.1292000E-2
1095,0.1292000E-2
1096,0.1292000E-2
1097,0.1292000E-2
1098,0.1292000E-2
1099,0.1293000E-2
1100,0.1294000E-2
1101,0.1295000E-2
1102,0.1295000E-2
1103,0.1295000E-2
1104,0.1295000E-2
1105,0.1295000E-2
1106,0.1296000E-2
1107,0.1297000E-2
1108,0.1297000E-2
1109,0.1297000E-2
1110,0.1297000E-2
1111,0.1297000E-2
1112,0.1297000E-2
1113,0.1298000E-2
1114,0.1299000E-2
1115,0.1300000E-2
1116,0.1301000E-2
1117,0.1302000E-2
1118,0.1302000E-2
1119,0.1302000E-2
1120,0.1302000E-2
1121,0.1302000E-2
1122,0.1303000E-2
1123,0.1304000E-2
1124,0.1305000E-2
1125,0.1306000E-2
1126,0.1307000E-2
1127,0.1308000E-2
1128,0.1309000E-2
1129,0.1310000E-2
1130,0.1310000E-2
1131,0.1310000E-2
1132,0.1310000E-2
1133,0.1310000E-2
1134,0.1310000E-2
1135,0.1310000E-2
1136,0.1310000E-2
1137,0.1311000E-2
1138,0.1312000E-2
1139,0.1313000E-2
1140,0.1313000E-2
1141,0.1313000E-2
1142,0.1313000E-2
1143,0.1313000E-2
1144,0.1313000E-2
1145,0.1314000E-2
1146,0.1315000E-2
1147,0.1316000E-2
1148,0.1316000E-2
1149,0.1316000E-2
1150,0.1316000E-2
1151,0.1317000E-2
1152,0.1318000E-2
1153,0.1319000E-2
1154,0.1319000E-2
1155,0.1319000E-2
1156,0.1320000E-2
1157,0.1321000E-2
1158,0.1321000E-2
1159,0.1321000E-2
1160,0.1322000E-2
1161,0.1324000E-2
1162,0.1325000E-2
1163,0.1325000E-2
1164,0.1325000E-2
1165,0.1326000E-2
1166,0.1327000E-2
1167,0.1328000E-2
1168,0.1328000E-2
1169,0.1328000E-2
1170,0.1329000E-2
1171,0.1330000E-2
1172,0.1330000E-2
1173,0.1331000E-2
1174,0.1332000E-2
1175,0.1332000E-2
1176,0.1332000E-2
1177,0.1333000E-2
1178,0.1334000E-2
1179,0.1334000E-2
1180,0.1334000E-2
1181,0.1335000E-2
1182,0.1336000E-2
1183,0.1336000E-2
1184,0.1336000E-2
1185,0.1337000E-2
1186,0.1338000E-2
1187,0.1338000E-2
1188,0.1339000E-2
1189,0.1339000E-2
1190,0.1339000E-2
1191,0.1339000E-2
1192,0.1340000E-2
1193,0.1340000E-2
1194,0.1340000E-2
1195,0.1340000E-2
1196,0.1340000E-2
1197,0.1340000E-2
1198,0.1341000E-2
1199,0.1342000E-2
1200,0.1342000E-2
1201,0.1342000E-2
1202,0.1343000E-2
1203,0.1343000E-2
1204,0.1344000E-2
1205,0.1345000E-2
1206,0.1345000E-2
1207,0.1346000E-2
1208,0.1347000E-2
1209,0.1347000E-2
1210,0.1347000E-2
1211,0.1348000E-2
1212,0.1348000E-2
1213,0.1348000E-2
1214,0.1349000E-2
1215,0.1349000E-2
1216,0.1349000E-2
1217,0.1350000E-2
1218,0.1350000E-2
1219,0.1350000E-2
1220,0.1351000E-2
1221,0.1351000E-2
1222,0.1351000E-2
1223,0.1352000E-2
1224,0.1352000E-2
1225,0.1352000E-2
1226,0.1353000E-2
1227,0.1353000E-2
1228,0.1353000E-2
1229,0.1354000E-2
1230,0.1354000E-2
1231,0.1355000E-2
1232,0.1355000E-2
1233,0.1355000E-2
1234,0.1356000E-2
1235,0.1356000E-2
1236,0.1356000E-2
1237,0.1357000E-2
1238,0.1357000E-2
1239,0.1358000E-2
1240,0.1359000E-2
1241,0.1360000E-2
1242,0.1360000E-2
1243,0.1361000E-2
1244,0.1361000E-2
1245,0.1362000E-2
1246,0.1363000E-2
1247,0.1363000E-2
1248,0.1363000E-2
1249,0.1363000E-2
1250,0.1363000E-2
1251,0.1363000E-2
1252,0.1364000E-2
1253,0.1365000E-2
1254,0.1366000E-2
1255,0.1366000E-2
1256,0.1366000E-2
1257,0.1366000E-2
1258,0.1366000E-2
1259,0.1366000E-2
1260,0.1366000E-2
1261,0.1367000E-2
1262,0.1368000E-2
1263,0.1368000E-2
1264,0.1368000E-2
1265,0.1369000E-2
1266,0.1370000E-2
1267,0.1371000E-2
1268,0.1372000E-2
1269,0.1372000E-2
1270,0.1372000E-2
1271,0.1372000E-2
1272,0.1372000E-2
1273,0.1373000E-2
1274,0.1374000E-2
1275,0.1375000E-2
1276,0.1376000E-2
1277,0.1376000E-2
1278,0.1376000E-2
1279,0.1376000E-2
1280,0.1376000E-2
1281,0.1377000E-2
1282,0.1378000E-2
1283,0.1379000E-2
1284,0.1379000E-2
1285,0.1379000E-2
1286,0.1379000E-2
1287,0.1379000E-2
1288,0.1380000E-2
1289,0.1381000E-2
1290,0.1382000E-2
1291,0.1383000E-2
1292,0.1384000E-2
1293,0.1385000E-2
1294,0.1386000E-2
1295,0.1387000E-2
1296,0.1388000E-2
1297,0.1389000E-2
1298,0.1390000E-2
1299,0.1391000E-2
1300,0.1391000E-2
1301,0.1391000E-2
1302,0.1391000E-2
1303,0.1392000E-2
1304,0.1392000E-2
1305,0.1394000E-2
1306,0.1395000E-2
1307,0.1395000E-2
1308,0.1396000E-2
1309,0.1397000E-2
1310,0.1398000E-2
1311,0.1399000E-2
1312,0.1400000E-2
1313,0.1401000E-2
1314,0.1402000E-2
1315,0.1403000E-2
1316,0.1404000E-2
1317,0.1404000E-2
1318,0.1404000E-2
1319,0.1405000E-2
1320,0.1406000E-2
1321,0.1407000E-2
1322,0.1408000E-2
1323,0.1409000E-2
1324,0.1410000E-2
1325,0.1411000E-2
1326,0.1412000E-2
1327,0.1413000E-2
1328,0.1414000E-2
1329,0.1415000E-2
1330,0.1415000E-2
1331,0.1416000E-2
1332,0.1417000E-2
1333,0.1418000E-2
1334,0.1418000E-2
1335,0.1419000E-2
1336,0.1419000E-2
1337,0.1419000E-2
1338,0.1419000E-2
1339,0.1419000E-2
1340,0.1419000E-2
1341,0.1420000E-2
1342,0.1421000E-2
1343,0.1422000E-2
1344,0.1422000E-2
1345,0.1422000E-2
1346,0.1422000E-2
1347,0.1422000E-2
1348,0.1422000E-2
1349,0.1423000E-2
1350,0.1424000E-2
1351,0.1425000E-2
1352,0.1426000E-2
1353,0.1426000E-2
1354,0.1426000E-2
1355,0.1426000E-2
1356,0.1426000E-2
1357,0.1426000E-2
1358,0.1427000E-2
1359,0.1428000E-2
1360,0.1428000E-2
1361,0.1428000E-2
1362,0.1428000E-2
1363,0.1429000E-2
1364,0.1430000E-2
1365,0.1431000E-2
1366,0.1432000E-2
1367,0.1433000E-2
1368,0.1433000E-2
1369,0.1433000E-2
1370,0.1433000E-2
1371,0.1434000E-2
1372,0.1435000E-2
1373,0.1436000E-2
1374,0.1437000E-2
1375,0.1438000E-2
1376,0.1439000E-2
1377,0.1440000E-2
1378,0.1440000E-2
1379,0.1440000E-2
1380,0.1440000E-2
1381,0.1440000E-2
1382,0.1441000E-2
1383,0.1442000E-2
1384,0.1443000E-2
1385,0.1444000E-2
1386,0.1445000E-2
1387,0.1446000E-2
1388,0.1446000E-2
1389,0.1448000E-2
1390,0.1448000E-2
1391,0.1448000E-2
1392,0.1449000E-2
1393,0.1450000E-2
1394,0.1451000E-2
1395,0.1452000E-2
1396,0.1453000E-2
1397,0.1454000E-2
1398,0.1455000E-2
1399,0.1456000E-2
1400,0.1457000E-2
1401,0.1458000E-2
1402,0.1458000E-2
1403,0.1458000E-2
1404,0.1459000E-2
1405,0.1459000E-2
1406,0.1459000E-2
1407,0.1459000E-2
1408,0.1459000E-2
1409,0.1459000E-2
1410,0.1459000E-2
1411,0.1459000E-2
1412,0.1459000E-2
1413,0.1460000E-2
1414,0.1461000E-2
1415,0.1462000E-2
1416,0.1463000E-2
1417,0.1464000E-2
1418,0.1465000E-2
1419,0.1466000E-2
1420,0.1467000E-2
1421,0.1468000E-2
1422,0.1468000E-2
1423,0.1468000E-2
1424,0.1468000E-2
1425,0.1468000E-2
1426,0.1468000E-2
1427,0.1468000E-2
1428,0.1468000E-2
1429,0.1468000E-2
1430,0.1468000E-2
1431,0.1468000E-2
1432,0.1468000E-2
1433,0.1468000E-2
1434,0.1468000E-2
1435,0.1468000E-2
1436,0.1468000E-2
1437,0.1468000E-2
1438,0.1469000E-2
1439,0.1470000E-2
1440,0.1471000E-2
1441,0.1472000E-2
1442,0.1473000E-2
1443,0.1474000E-2
1444,0.1475000E-2
1445,0.1476000E-2
1446,0.1477000E-2
1447,0.1477000E-2
1448,0.1477000E-2
1449,0.1477000E-2
1450,0.1478000E-2
1451,0.1479000E-2
1452,0.1480000E-2
1453,0.1481000E-2
1454,0.1482000E-2
1455,0.1483000E-2
1456,0.1484000E-2
1457,0.1484000E-2
1458,0.1484000E-2
1459,0.1484000E-2
1460,0.1484000E-2
1461,0.1485000E-2
1462,0.1486000E-2
1463,0.1487000E-2
1464,0.1488000E-2
1465,0.1489000E-2
1466,0.1490000E-2
1467,0.1491000E-2
1468,0.1491000E-2
1469,0.1491000E-2
1470,0.1491000E-2
1471,0.1491000E-2
1472,0.1491000E-2
1473,0.1491000E-2
1474,0.1491000E-2
1475,0.1492000E-2
1476,0.1493000E-2
1477,0.1494000E-2
1478,0.1495000E-2
1479,0.1495000E-2
1480,0.1495000E-2
1481,0.1515000E-2
